course_id,title,description,subject,level,created_by,url,price,duration,is_paid,published,subscribers,created_at
619786,Profit During Crashing Markets: A Step-by-Step Guide,Learn about profit during crashing markets: a step-by-step guide,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/profit-during-crashing-markets-a-step-by-step-guide/,195.0,1 hour,True,True,57,2025-04-12T14:16:32.975379
179820,Introduction to Futures & Options,Learn about introduction to futures & options,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/introduction-to-futures-options/,50.0,4.5 hours,True,True,694,2025-04-12T14:16:32.975379
322332,Learn To Invest In 7 Steps,Learn about learn to invest in 7 steps,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/learn-to-invest/,50.0,3 hours,True,True,137,2025-04-12T14:16:32.975379
597424,Sell like a Pro: Insider Secrets of Successful Selling!,Learn about sell like a pro: insider secrets of successful selling!,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/sell-like-a-pro-inside-secrets-of-successful-selling-y/,115.0,2.5 hours,True,True,12,2025-04-12T14:16:32.975379
1089610,3 Little Pigs: A Multiple Timeframe Forex Trading Strategy,Learn about 3 little pigs: a multiple timeframe forex trading strategy,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/3-little-pigs-a-multiple-timeframe-forex-trading-strategy/,20.0,1.5 hours,True,True,18,2025-04-12T14:16:32.975379
166842,6. Annuities Due and Deferred,Learn about 6. annuities due and deferred,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/annuities-due-and-deferred/,20.0,1.5 hours,True,True,170,2025-04-12T14:16:32.975379
408232,CFA® Level 1 2014  Quantitative Methods,Learn about cfa® level 1 2014  quantitative methods,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/cfa-level-1-2014-quantitative-methods/,50.0,5 hours,True,True,119,2025-04-12T14:16:32.975379
249376,IFRIC 13-Customer Loyalty Programmes (Revenue),Learn about ifric 13-customer loyalty programmes (revenue),Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/ifric-13-customer-loyalty-programmes-revenue/,0.0,36 mins,False,True,2058,2025-04-12T14:16:32.975379
231256,FOREX Currency Trading For Beginners,Learn about forex currency trading for beginners,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/forex-currency-trading-for-beginners/,25.0,4 hours,True,True,35,2025-04-12T14:16:32.975379
479496,Basic Technical Analysis,Learn about basic technical analysis,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/basic-technical-analysis/,50.0,2.5 hours,True,True,40,2025-04-12T14:16:32.975379
944534,Forex:Trade Management & Psychology,Learn about forex:trade management & psychology,Business Finance,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/forexmoney-management-psychology/,150.0,2 hours,True,True,13,2025-04-12T14:16:32.975379
1153854,"Working Capital assessment for bankers, credit analysts","Learn about working capital assessment for bankers, credit analysts",Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/working-capital-assessment-for-bankers-credit-analysts/,20.0,7 hours,True,True,4,2025-04-12T14:16:32.975379
74028,"CFA Level I Workshop 6: Alternatives, PM and Economics ","Learn about cfa level i workshop 6: alternatives, pm and economics ",Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/cfa-workshop-6/,20.0,1 hour,True,True,71,2025-04-12T14:16:32.975379
73962,CFA Level I Workshop 3: Financial Reporting & Analysis II,Learn about cfa level i workshop 3: financial reporting & analysis ii,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/cfa-workshop-3/,20.0,1 hour,True,True,71,2025-04-12T14:16:32.975379
1156530,How to trade in the Forex market,Learn about how to trade in the forex market,Business Finance,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/forex-market/,200.0,2.5 hours,True,True,6,2025-04-12T14:16:32.975379
1097288,Bookkeeping Practicals with Software,Learn about bookkeeping practicals with software,Business Finance,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/bookkeeping-practical-with-software/,35.0,31.5 hours,True,True,1,2025-04-12T14:16:32.975379
614668,8 Steps To Achieve Financial Freedom And Escape Debt,Learn about 8 steps to achieve financial freedom and escape debt,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/achieve-financial-freedom-and-escape-debt/,40.0,5.5 hours,True,True,5,2025-04-12T14:16:32.975379
1082352,Trading Basics in 30 minutes,Learn about trading basics in 30 minutes,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/trading-basics-in-30-minutes/,50.0,32 mins,True,True,1,2025-04-12T14:16:32.975379
625670,Technical Charting,Learn about technical charting,Business Finance,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/technical-charting/,20.0,1 hour,True,True,4,2025-04-12T14:16:32.975379
35409,Profits Turbo,Learn about profits turbo,Business Finance,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/profits-turbo/,20.0,5.5 hours,True,True,10,2025-04-12T14:16:32.975379
250902,Nest Egg Investing,Learn about nest egg investing,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/nest-egg-secrets/,45.0,2 hours,True,True,6,2025-04-12T14:16:32.975379
1010988,Economics for beginners - Various Concepts,Learn about economics for beginners - various concepts,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/economics-forms-of-market-and-perfect-competition/,25.0,2.5 hours,True,True,2,2025-04-12T14:16:32.975379
855816,Investing in Stocks & Shares,Learn about investing in stocks & shares,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/making-money-from-stocks-shares/,20.0,2 hours,True,True,2,2025-04-12T14:16:32.975379
813360,Learn Financial Modeling from Scratch - Part 2,Learn about learn financial modeling from scratch - part 2,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/learn-financial-modeling-part-2/,50.0,3.5 hours,True,True,2,2025-04-12T14:16:32.975379
813516,Learn Financial Modeling from Scratch - Part 3,Learn about learn financial modeling from scratch - part 3,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/learn-financial-modeling-part-3/,50.0,2 hours,True,True,2,2025-04-12T14:16:32.975379
302484,A Practical Guide to Wealth Creation,Learn about a practical guide to wealth creation,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/wealth-creation/,35.0,1 hour,True,True,6,2025-04-12T14:16:32.975379
861764,"'Geometry Of Chance strategy of defeating the roulette.""","Learn about 'geometry of chance strategy of defeating the roulette.""",Business Finance,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/geometry-of-chance-strategy-of-defeating-the-roulette/,30.0,1.5 hours,True,True,2,2025-04-12T14:16:32.975379
765238,Trading Algorítmico en Forex: Crea tu primer Robot de Forex!,Learn about trading algorítmico en forex: crea tu primer robot de forex!,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/aprender-programar-mql4-forex/,170.0,6.5 hours,True,True,206,2025-04-12T14:16:32.975379
542950,MQL4 Bootcamp Tutorial- Trading Robot Coding in Metatrader4,Learn about mql4 bootcamp tutorial- trading robot coding in metatrader4,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/mql4-bootcamp-tutorial-trading-robot-coding-in-metatrader4/,20.0,1 hour,True,True,313,2025-04-12T14:16:32.975379
307080,Introducción a la contabilidad,Learn about introducción a la contabilidad,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/contabilidad-en-una-hora/,20.0,1 hour,True,True,193,2025-04-12T14:16:32.975379
469848,Einnahmen aus Udemy-Kursen als Dozent korrekt versteuern,Learn about einnahmen aus udemy-kursen als dozent korrekt versteuern,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/einnahmen-aus-udemy-kursen-als-dozent-korrekt-versteuern/,30.0,1 hour,True,True,66,2025-04-12T14:16:32.975379
581498,Contabilidad Gubernamental en México,Learn about contabilidad gubernamental en méxico,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/contabilidad-gubernamental/,30.0,3.5 hours,True,True,270,2025-04-12T14:16:32.975379
849896,???????????????????,Learn about ???????????????????,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/jun-sakai-trading-course1/,20.0,2 hours,True,True,139,2025-04-12T14:16:32.975379
1174084,Formação de preços em serviços,Learn about formação de preços em serviços,Business Finance,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/formacao-de-precos-em-servicos/,35.0,2 hours,True,True,77,2025-04-12T14:16:32.975379
801702,"Geld verdienen mit dem Ticken der Uhr, wie Warren Buffett!","Learn about geld verdienen mit dem ticken der uhr, wie warren buffett!",Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/optionen-kompass-ihr-navi-fur-konstanten-borsenerfolg/,195.0,5 hours,True,True,225,2025-04-12T14:16:32.975379
786984,???????? ??????-???????????? ??????????,Learn about ???????? ??????-???????????? ??????????,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/strangles/,150.0,1.5 hours,True,True,23,2025-04-12T14:16:32.975379
255592,Guía práctica para comprar acciones en la Bolsa de USA,Learn about guía práctica para comprar acciones en la bolsa de usa,Business Finance,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/guia-practica-para-comprar-acciones-en-la-bolsa-de-usa/,0.0,4.5 hours,False,True,4876,2025-04-12T14:16:32.975379
514844,Contabilidad Financiera: Conoce el Lenguaje de los Negocios.,Learn about contabilidad financiera: conoce el lenguaje de los negocios.,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/curso-de-contabilidad-online-contabilidad-financiera/,20.0,2.5 hours,True,True,244,2025-04-12T14:16:32.975379
998706,Curso de Day Trader para Iniciantes,Learn about curso de day trader para iniciantes,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/aprenda-a-realizar-trades-na-bolsa-dos-eua/,0.0,1.5 hours,False,True,1278,2025-04-12T14:16:32.975379
644020,Curso de Iniciación al Trading,Learn about curso de iniciación al trading,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/curso-de-iniciacion-al-trading/,85.0,10.5 hours,True,True,31,2025-04-12T14:16:32.975379
1250742,Complete GST Course For Small and Medium Enterprises,Learn about complete gst course for small and medium enterprises,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/complete-gst-course-for-small-and-medium-enterprises/,75.0,6 hours,True,True,8,2025-04-12T14:16:32.975379
54246,3 documentos clave para administrar tu empresa con éxito,Learn about 3 documentos clave para administrar tu empresa con éxito,Business Finance,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/3-documentos-clave-para-administrar-tu-empresa-con-exito/,45.0,1 hour,True,True,40,2025-04-12T14:16:32.975379
805630,Forex/Opciones Binarias para Principiantes,Learn about forex/opciones binarias para principiantes,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/forexopciones-binarias-para-principiantes/,25.0,2 hours,True,True,9,2025-04-12T14:16:32.975379
315716,15 Mandamientos para ganar dinero en Bolsa,Learn about 15 mandamientos para ganar dinero en bolsa,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/15-mandamientos-para-ganar-dinero-en-bolsa/,20.0,8.5 hours,True,True,45,2025-04-12T14:16:32.975379
1124276,Le bitcoin et la blockchain,Learn about le bitcoin et la blockchain,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/le-bitcoin-et-la-blockchain/,80.0,44 mins,True,True,13,2025-04-12T14:16:32.975379
1227792,Contabilità Generale,Learn about contabilità generale,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/contabilita-generale/,200.0,8.5 hours,True,True,4,2025-04-12T14:16:32.975379
769340,???????? ?????????: ??? ?????????? ?? ?????????????,Learn about ???????? ?????????: ??? ?????????? ?? ?????????????,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/optiontrading/,150.0,2 hours,True,True,20,2025-04-12T14:16:32.975379
737182,Estrategias de Inversión aplicadas al mundo del trading,Learn about estrategias de inversión aplicadas al mundo del trading,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/estrategias-de-inversion/,20.0,3 hours,True,True,9,2025-04-12T14:16:32.975379
960786,????????????,Learn about ????????????,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/binaryoptiontrainingprogram/,85.0,39 mins,True,True,29,2025-04-12T14:16:32.975379
657050,Caza los Enormes Movimientos del Mercado,Learn about caza los enormes movimientos del mercado,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/caza-los-enormes-movimientos-del-mercado/,20.0,1.5 hours,True,True,6,2025-04-12T14:16:32.975379
1196700,Le basi del trading online,Learn about le basi del trading online,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/le-basi-del-trading-online/,45.0,3.5 hours,True,True,7,2025-04-12T14:16:32.975379
1137310,?????????????????,Learn about ?????????????????,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/kabucom_toushin/,25.0,2 hours,True,True,859,2025-04-12T14:16:32.975379
632368,Monatlich Geld anlegen für später!,Learn about monatlich geld anlegen für später!,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/monatlich-geld-anlegen/,30.0,37 mins,True,True,5983,2025-04-12T14:16:32.975379
571730,Invierte en la Bolsa Mexicana y de USA,Learn about invierte en la bolsa mexicana y de usa,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/invierte-en-la-bmv/,200.0,5.5 hours,True,True,1673,2025-04-12T14:16:32.975379
720994,Gestão Financeira Para Pequenas e Médias Empresas,Learn about gestão financeira para pequenas e médias empresas,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/gestao-financeira/,115.0,4.5 hours,True,True,1284,2025-04-12T14:16:32.975379
1080466,Curso Completo de Bitcoin - Ganhe 0.00005 Bitcoin,Learn about curso completo de bitcoin - ganhe 0.00005 bitcoin,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/curso-bitcoin/,30.0,5.5 hours,True,True,394,2025-04-12T14:16:32.975379
907416,Tudo sobre Investimentos em Renda Fixa,Learn about tudo sobre investimentos em renda fixa,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/tudo-sobre-investimentos-em-renda-fixa/,45.0,2 hours,True,True,689,2025-04-12T14:16:32.975379
1062144,Aprende a invertir sin capital,Learn about aprende a invertir sin capital,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/aprende-a-invertir-sin-capital/,130.0,1.5 hours,True,True,649,2025-04-12T14:16:32.975379
1097486,Apprendre à trader sur le marché du Forex - guide complet,Learn about apprendre à trader sur le marché du forex - guide complet,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/apprendre-a-trader-sur-le-marche-du-forex-guide-complet/,140.0,3 hours,True,True,187,2025-04-12T14:16:32.975379
396890,Introducción a las Finanzas,Learn about introducción a las finanzas,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/introduccion-a-las-finanzas/,30.0,1.5 hours,True,True,1798,2025-04-12T14:16:32.975379
945194,Finanzielle Unabhängigkeit-1: Erste Schritte zur Million,Learn about finanzielle unabhängigkeit-1: erste schritte zur million,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/finanzielle-unabhaengigkeit-1-erste-schritte-zur-million/,20.0,1 hour,True,True,465,2025-04-12T14:16:32.975379
598846,Forex para Principiantes-Ejemplos en VIVO de Trading Real,Learn about forex para principiantes-ejemplos en vivo de trading real,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/forex-espanol/,140.0,5 hours,True,True,813,2025-04-12T14:16:32.975379
950750,Finanzielle Unabhängigkeit-3 Millionär werden mit Immobilien,Learn about finanzielle unabhängigkeit-3 millionär werden mit immobilien,Business Finance,Expert Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/finanzielle-unabhaengigkeit-3-millionaer-werden-mit-immobilien/,20.0,1 hour,True,True,326,2025-04-12T14:16:32.975379
740764,Introduction to Health Financing,Learn about introduction to health financing,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/introduction-to-health-financing/,85.0,2 hours,True,True,26,2025-04-12T14:16:32.975379
739972,Accounting Cycle: Learn the concepts in 60 minutes,Learn about accounting cycle: learn the concepts in 60 minutes,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/accounting-cycle-in-60-minutes/,20.0,1 hour,True,True,26,2025-04-12T14:16:32.975379
464002,Optimize! Make Best Decisions with Microsoft Excel,Learn about optimize! make best decisions with microsoft excel,Business Finance,Expert Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/optimize/,20.0,1 hour,True,True,28,2025-04-12T14:16:32.975379
343818,Understanding The Stock Market: For Beginners,Learn about understanding the stock market: for beginners,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/understanding-the-stock-market-a-beginners-course/,25.0,7.5 hours,True,True,122,2025-04-12T14:16:32.975379
434100,CFA® Level 1 2014  FI,Learn about cfa® level 1 2014  fi,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/cfa-level-1-fixed-income/,40.0,4.5 hours,True,True,149,2025-04-12T14:16:32.975379
158140,9. Sinking Funds,Learn about 9. sinking funds,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/sinking-funds/,20.0,1 hour,True,True,205,2025-04-12T14:16:32.975379
1141708,Managerial Accounting - The Ultimate Beginner Course!,Learn about managerial accounting - the ultimate beginner course!,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/managerial-accounting-the-ultimate-beginner-course/,100.0,11 hours,True,True,11,2025-04-12T14:16:32.975379
1240408,Forex Trading for Beginners Vol 1:A Forex Course Made Simple,Learn about forex trading for beginners vol 1:a forex course made simple,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/forex-trading-for-beginners-vol-1a-forex-course-made-simple/,175.0,1 hour,True,True,3,2025-04-12T14:16:32.975379
557208,Accounting - Basic Costing ,Learn about accounting - basic costing ,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/basic-costing/,40.0,3.5 hours,True,True,108,2025-04-12T14:16:32.975379
1178150,"Double Your Salary With Free, Local, Job Training Courses","Learn about double your salary with free, local, job training courses",Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/how-to-search-the-internet-to-get-free-training-education/,20.0,1 hour,True,True,8,2025-04-12T14:16:32.975379
93850,Financial Modeling - Facebook Case Study,Learn about financial modeling - facebook case study,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/financial-modeling-facebook-case-study_in_excel/,25.0,1.5 hours,True,True,9,2025-04-12T14:16:32.975379
429080,Understanding Financial Derivatives,Learn about understanding financial derivatives,Business Finance,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/understanding-financial-derivatives/,20.0,2 hours,True,True,16,2025-04-12T14:16:32.975379
914164,Forex Basics: Learn how to read and analyze Forex charts,Learn about forex basics: learn how to read and analyze forex charts,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/forex-basics-c/,195.0,4.5 hours,True,True,11,2025-04-12T14:16:32.975379
876898,Forex - Help I cant Trade,Learn about forex - help i cant trade,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/forex-help-i-cant-trade/,200.0,2 hours,True,True,12,2025-04-12T14:16:32.975379
877968,Start-up financial modeling for non-finance professionals,Learn about start-up financial modeling for non-finance professionals,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/start-up-financial-modeling-for-non-finance-professionals/,20.0,4 hours,True,True,11,2025-04-12T14:16:32.975379
1230950,The Fast Route to a Faster Financial Close,Learn about the fast route to a faster financial close,Business Finance,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/faster-financial-close/,50.0,1.5 hours,True,True,2,2025-04-12T14:16:32.975379
953432,Easy Finance For Startups,Learn about easy finance for startups,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/easy-finance-for-startups/,50.0,40 mins,True,True,9,2025-04-12T14:16:32.975379
872204,"Excel 4 Accounting & Bookkeeping - Master Date,Time & Text","Learn about excel 4 accounting & bookkeeping - master date,time & text",Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/excel-4-accounting-bookkeeping-master-date-time-text/,35.0,1 hour,True,True,15,2025-04-12T14:16:32.975379
1027678,"Depreciation, Amortization and Depletion","Learn about depreciation, amortization and depletion",Business Finance,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/depreciation-amor/,25.0,1 hour,True,True,7,2025-04-12T14:16:32.975379
304420,Breakeven Analysis and Pricing,Learn about breakeven analysis and pricing,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/breakeven-analysis-and-pricing/,20.0,1 hour,True,True,27,2025-04-12T14:16:32.975379
1078254,Tally ERP Complete Training in Urdu / Hindi,Learn about tally erp complete training in urdu / hindi,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/tally-erp-complete-training-in-urdu/,30.0,5 hours,True,True,5,2025-04-12T14:16:32.975379
1193288,Accounting Simplified,Learn about accounting simplified,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/accounting-simplified/,30.0,8.5 hours,True,True,3,2025-04-12T14:16:32.975379
1106148,Series 7: Intermediate Options,Learn about series 7: intermediate options,Business Finance,Intermediate Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/series-7-intermediate-options/,55.0,1 hour,True,True,5,2025-04-12T14:16:32.975379
1029322,Accounting and Business Basics,Learn about accounting and business basics,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/accounting-and-business-basics/,200.0,2 hours,True,True,5,2025-04-12T14:16:32.975379
676650,Corso introduttivo al trading profittevole,Learn about corso introduttivo al trading profittevole,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/corso-introduttivo-al-trading-profittevole/,20.0,1 hour,True,True,132,2025-04-12T14:16:32.975379
129274,Aprende a Ganar Dinero en la Bolsa,Learn about aprende a ganar dinero en la bolsa,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/aprende-a-ganar-dinero-en-la-bolsa/,30.0,4 hours,True,True,112,2025-04-12T14:16:32.975379
634932,Inversión: Fundamentos del Trading para Principiantes,Learn about inversión: fundamentos del trading para principiantes,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/dinero-aprende-trading-y-se-exitoso/,125.0,1.5 hours,True,True,285,2025-04-12T14:16:32.975379
116924,Gana en la Bolsa con Análisis Técnico,Learn about gana en la bolsa con análisis técnico,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/curso-basico-de-interpretacion-de-la-bolsa-mediante-graficos/,25.0,8.5 hours,True,True,91,2025-04-12T14:16:32.975379
1174086,Precificação - Calculando valor de venda baseado nos custos,Learn about precificação - calculando valor de venda baseado nos custos,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/formacao-de-precos-em-projetos/,35.0,3 hours,True,True,32,2025-04-12T14:16:32.975379
369726,Cómo ganar dinero invirtiendo en bolsa,Learn about cómo ganar dinero invirtiendo en bolsa,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/como-ganar-dinero-invirtiendo-en-bolsa/,0.0,2 hours,False,True,2740,2025-04-12T14:16:32.975379
427040,Investiere in Tax Liens-Hohe Zinsen gesetzl. festgeschrieben,Learn about investiere in tax liens-hohe zinsen gesetzl. festgeschrieben,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/investiere-online-und-erhalte-zinsen-von-25-in-dollar/,20.0,1.5 hours,True,True,59,2025-04-12T14:16:32.975379
1132162,Investimento em Ações,Learn about investimento em ações,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/investimento-em-acoes/,20.0,4.5 hours,True,True,16,2025-04-12T14:16:32.975379
1206414,Excel????????????????????,Learn about excel????????????????????,Business Finance,Beginner Level,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/excel-zw/,85.0,5 hours,True,True,22,2025-04-12T14:16:32.975379
997128,Estrategias de trading en bolsa,Learn about estrategias de trading en bolsa,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/diferentes-opciones-de-trading-en-bolsa/,25.0,2 hours,True,True,15,2025-04-12T14:16:32.975379
826168,Grundlagen der finanziellen Unabhängigkeit,Learn about grundlagen der finanziellen unabhängigkeit,Business Finance,All Levels,f43f8ba4-4c8a-4758-b9a4-ca3b03501148,https://www.udemy.com/grundlagen-der-finanziellen-unabhangigkeit/,0.0,1.5 hours,False,True,1059,2025-04-12T14:16:32.975379
